kepid,offset_as,sigma_as,east_as,north_as,east_err_as,north_err_as,n_panels,n_skipped,median_panel_snr,median_panel_quality,dr25_offset_as,dr25_offset_err_as
2995392,0.8714557128737348,0.42740040912628985,-0.6790587423410437,-0.5461815485261923,0.27340851595566246,0.5911744843689231,13,4,9.657882038922432,0.8343936937226534,0.16719,0.547
2715282,2.1574398765067175,0.7147184788352603,-1.6983664387216415,1.3304503976343085,0.7251746600106768,0.6973438750213552,7,10,9.909621125174612,0.6154279476749323,0.19452,0.469
3859079,0.26073154232162077,0.18380017928502032,-0.2538648801541457,0.05944375312623151,0.18580692827913992,0.14231913811577873,12,1,10.903298237974665,0.9426741338094258,0.12416,0.228
3728432,0.05529821850313305,0.12324646164579858,-0.040657820469779345,0.03748112330583808,0.08748656812123333,0.1551031877053352,17,0,10.954810195795401,0.9310758640857582,0.21813,0.162
3868759,2.0820636106239037,0.2626704465846226,-0.4235872379874618,2.0385197400315747,0.0625369755687704,0.2679663336935722,8,5,5.4010438666911975,0.8034601773664072,1.338,0.547
3557560,0.5241858447810812,0.3900387433221492,-0.030747135326610598,0.5232833014133575,0.3798172449152526,0.3900735692336013,9,5,5.89673809634696,0.8491092733802496,0.76327,1.16
3629330,0.9875599930157193,0.4173680311790887,0.5772594762172052,0.8012778774698859,0.2492838057983123,0.4820301413860249,10,1,8.820419456969738,0.9031608824296287,0.066465,0.338
3831523,0.8193224597795599,0.5082775279844284,0.36397622333447743,-0.7340371938440171,0.42160258511878984,0.5274113230820535,14,3,125.74279790237912,0.8859009808552635,0.51612,0.321
3850331,0.1426381221534882,0.19087374426923195,0.007297684044156253,-0.14245131694394786,0.07616163034416516,0.1910842188664238,17,0,219.9506948234995,0.9882709891262295,0.24962,0.439
3239171,1.6379672611539093,1.004251101768463,0.27953358839949344,-1.6139385742860668,0.291434394320536,1.0179519263935206,5,10,5.3941855980535935,0.7987269176636619,1.1441,0.45
3342952,10.971846503925,0.2682755863560841,-5.522369285876712,9.480762267671139,0.30570188052038855,0.25432916795343896,15,2,73.28083727384593,0.8700831464146775,10.526,0.266
3241604,4.256510763221759,0.4688476038354206,4.070464023651219,-1.2446712455840725,0.3632754583821688,1.0767350746606392,3,0,219.26661295289648,0.8916400351426618,3.0129,1.15
4466356,4.7468989387122065,0.14383984463471358,4.734790450370842,-0.3388346579441759,0.14401511239007164,0.10410772270262955,17,0,10.035733730494705,0.8923590689045958,5.0282,0.123
4355012,0.07577250030233056,0.24159576826560983,-0.07558336807689683,0.005350352532218494,0.23974356155059257,0.48609673766370637,13,7,61.47972905413104,0.9423027288740448,0.2193,0.514
4636578,0.6397566441735559,0.18626071500764346,0.4271192229934139,0.47629584620665355,0.16122018458121418,0.2041817095627906,47,4,27.22039822434306,0.8984300653526184,0.24355,0.144
4579651,0.631570625708778,0.5760051734744143,0.5861821235012495,-0.23509992204537866,0.5960017091344233,0.4313778046530091,12,2,13.159834850704966,0.82051195906728,1.0709,0.557
4349442,4.647760745945258,0.3364086187264331,3.4475360811111115,-3.117077945927349,0.1270621216642971,0.48151814270912313,50,1,329.70005844367745,0.9313659511099055,0.089248,0.0963
4282872,0.11599879434962726,0.04326243893271995,-0.06002510397133341,-0.09926080386435387,0.038009891406223364,0.04503049894259205,14,0,52.395873667833115,0.996052236542458,0.13027,0.0766
4173026,0.15607049238140666,0.22746246455487806,0.0074202528018762,-0.15589399744868615,0.1930865597341434,0.22753444937657383,14,0,13.199790634562948,0.9368215026452678,0.25037,0.17
4242692,0.46354739291163666,0.2881366235857454,0.3106565548829417,-0.3440475118111408,0.26303743885425146,0.3070859253739276,17,0,25.13418683655714,0.949788513354015,0.53975,0.206
4139816,0.05043298336300421,0.061210109574480226,-0.03912717474260514,0.031820590936604276,0.048947871246832454,0.07608553693873175,55,11,9.249824930177471,0.9242922178930947,0.15446,0.0916
4044005,0.2573550539363922,0.04669540355940643,-0.041910648184524495,0.2539195174762199,0.026479281566440502,0.04712495798396401,17,0,452.70239580175695,0.9994638205347492,0.037556,0.0707
5092266,0.20068214522890698,0.24212907656390664,0.030834942719900525,0.19829909157920156,0.17710032485723345,0.24348648142751425,12,2,6.189792738445252,0.8407966410068732,0.25731,0.32
4850809,1.2206465486315152,0.7415183776558114,0.49203700182791404,-1.1170844128884028,0.615748595881877,0.7635231384549157,13,1,18.362182972343547,0.6816582656287065,2.6658,0.694
4951877,0.23209188157212338,0.25723807032167767,0.15954030381522755,0.16856314232427394,0.30187126727222524,0.20932426590502784,16,0,21.040275141124162,0.9469577255484829,0.67463,0.255
4947556,0.897645996547192,0.2992511302701876,0.8738609317019667,0.20526910912792573,0.2850849062384879,0.4894619385552337,11,5,13.049401414920519,0.8456788038748904,0.1179,0.423
4939533,0.5475639235186028,0.29495509185368257,0.15987805024256524,0.5237034078461988,0.22368965746670535,0.30073782791676545,12,2,5.222566537066088,0.7763925344709617,0.29926,0.526
4768668,0.830018360063986,0.306899784371218,0.6577712068989161,0.5062287204594895,0.2901772552234589,0.33323384581375254,43,8,89.2204502777205,0.8220796238339698,0.24144,0.42
4847534,0.3148949246927786,0.1424227844006948,0.2519741145829767,-0.1888593634888025,0.11417562588622762,0.18217146515403823,14,0,15.813997304416544,0.9621396798213429,0.36177,0.127
4843037,0.3082726274263352,0.30410578130990124,0.2902981833088777,0.10372549150474697,0.26833453856015577,0.502863819921537,15,0,40.0430482067198,0.933656970241842,0.41562,0.73
5531953,0.07412630360790282,0.09042731600699591,-0.059715889717208315,-0.04391721077041666,0.07663686651821125,0.11152009477294389,38,13,5.8383232097122155,0.8284846473504137,0.38593,0.509
5471328,6.633198838413033,0.33033361291882235,5.70425675043378,-3.3853776384702883,0.3569125059536058,0.23929109657865766,14,14,78.32904790898345,0.7499143999125562,1.8397,0.488
5480640,0.23613862139520636,0.22170003489086018,-0.17362415134600814,0.16005031266388414,0.24251997906568049,0.1943629932997421,42,8,10.3817031286845,0.8573532837838365,0.294,0.169
5629538,0.25959787419708924,0.3070893691491763,-0.17990661045759468,-0.18714878519858757,0.22232350176936905,0.36847529341024365,14,0,11.377783531372936,0.8723805709455804,0.35657,0.281
5599774,0.30191105397654616,0.19708820473925096,0.20411785205441746,0.22245491000632,0.09031067527855793,0.25432422323780185,8,1,8.001540305657263,0.8997337226797776,0.04311,0.516
5561278,1.0284394727149935,0.4903540824999457,-1.007163612442109,0.20810864184568345,0.4924428772450104,0.43859488451386686,16,1,68.2455620407643,0.8228996840731813,0.49504,0.364
5636642,0.22828664987248987,0.032094927751370364,-0.14169323015096325,-0.17899112558836805,0.022985215699530298,0.03666772842962302,16,0,111.06602753731613,0.99436975504517,0.18847,0.0723
5370646,0.1539736521761996,0.08506068879883814,-0.08985736964686111,0.12503415007358853,0.10656370763399116,0.0714645369308745,30,0,83.93051343099265,0.9915498595010495,0.34848,0.508
5428657,0.5934808115693311,0.09915299524428997,-0.5917255283755405,-0.045611103578835355,0.09921524680352774,0.08805084564375085,13,0,14.729432267059602,0.9636972031366259,0.67407,0.121
5390694,0.11861186939403319,0.5665925792785441,0.04419407132790797,0.11007115707855064,0.5430891422374475,0.5702908171846809,17,7,19.978887555663892,0.8194645796008145,0.31043,0.229
5308419,8.50912375802899,0.0356787576577809,-8.394070026243304,1.394552087222678,0.03427898802616888,0.06943231797831871,17,0,129.636069582519,0.9971616741430547,8.629,0.0735
5385141,2.444608430940382,0.8195386548463856,2.361477320123387,-0.6320880058723333,0.7742397232604847,1.2958923005131597,27,6,476.6414663782603,0.6672111706456849,2.3805,0.813
5456359,0.4867142597683225,0.2317161485638176,-0.39876002681608547,0.27907205463009177,0.21609119236993213,0.26072598917120693,16,14,885.0612792776884,0.9808098342939582,0.020045,0.145
5263749,0.08338174884603942,0.12860774338328115,-0.027274846165034075,0.07879466230207299,0.06869474775070905,0.13400129642491024,34,0,2569.423248047686,0.9922328638514578,0.17339,0.0953
5437348,0.9211909447234242,0.3316621955276854,-0.5775537949547389,0.7176519843028473,0.2538185718105056,0.3735213645538052,3,0,63.665635643622934,0.9239619401242543,0.91154,0.484
5264304,0.15051550981077708,0.051008358559072146,0.06036971389542103,0.13787826637212675,0.03816314804367297,0.05311726028393529,20,0,486.2220045381617,0.9980949317500281,0.1532,0.105
6060355,0.21042500546490403,0.13500755013720464,0.14258016951780692,0.15475651257759182,0.11335063097781417,0.15097222960347015,17,17,21.695728687622836,0.9563409136375599,0.83105,0.391
5952457,2.1510064790167354,1.072846642446648,-0.34216091478350613,-2.1236183228552363,0.8826952275901055,1.077336154753376,7,10,5.379624184580813,0.6103857654611815,3.3611,0.608
6022556,0.24173420052388206,0.040892891573141965,0.23453105866532786,-0.05857137717555361,0.04042913160105731,0.04771704623210922,13,0,32.242699078332514,0.992777993025292,0.13893,0.0741
