# NASA Exoplanet Archive cumulative KOI table, downloaded 2026-08-22 15:44 UTC+1.
# Columns used by fpp/own_fpp.py, in the archive's row order: kepoi_name [-],
# koi_disposition [-], koi_period [d], koi_prad [R_earth].
kepoi_name,koi_disposition,koi_period,koi_prad
K02597.01,CONFIRMED,8.00504749,1.52
K02597.02,CONFIRMED,12.13070414,1.61
K02597.03,CONFIRMED,5.61357653,1.41
K02598.01,CANDIDATE,29.2254372,1.35
K02600.01,FALSE POSITIVE,1.33255087,1.19
K02375.01,FALSE POSITIVE,40.8792243,1.62
K02376.01,CONFIRMED,18.8262877,2.34
K02377.01,CANDIDATE,13.9034057,1.55
K00241.03,CONFIRMED,3.41045981,1.06
K02378.01,CONFIRMED,4.76702759,1.19
K02448.01,CONFIRMED,13.62801048,3.28
K02449.01,CANDIDATE,53.3580444,3.41
K02450.01,CONFIRMED,16.83203175,1.86
K02451.01,FALSE POSITIVE,13.37499553,2.01
K02452.01,FALSE POSITIVE,4.35370136,1.33
K02526.01,FALSE POSITIVE,134.96694,0.87
K02527.01,CONFIRMED,1.385787741,0.55
K02528.01,CONFIRMED,12.02295362,3.28
K02529.01,CONFIRMED,16.79716262,2.75
K00248.04,CONFIRMED,18.59611518,1.53
K00251.02,CONFIRMED,5.77440326,0.8
K02601.01,FALSE POSITIVE,2.622134451,1.64
K02602.01,CONFIRMED,11.47685263,1.58
K02603.01,CANDIDATE,73.711039,1.77
K02604.01,CANDIDATE,14.43348326,16.25
K02379.01,FALSE POSITIVE,40.0088894,20.75
K02380.01,CANDIDATE,6.35705314,1.59
K02381.01,FALSE POSITIVE,6.58738839,1.35
K02382.01,FALSE POSITIVE,0.759706632,1.38
K02383.01,CONFIRMED,4.37033233,1.56
K02453.01,CANDIDATE,1.530515205,0.84
K02454.01,FALSE POSITIVE,1.08070294,1.04
K02455.01,FALSE POSITIVE,4.74254518,1.77
K02456.01,FALSE POSITIVE,18.13559979,24.49
K00245.04,CONFIRMED,51.20690303,
K02457.01,CONFIRMED,3.70429015,1.45
K02530.01,CONFIRMED,37.3331165,2.5
K02531.01,CANDIDATE,17.6997392,1.96
K02532.01,CONFIRMED,7.9709719,2.27
K02533.01,CONFIRMED,6.03355539,3.34
K02534.01,CONFIRMED,3.02558494,1.62
K02605.01,FALSE POSITIVE,0.933746783,1.3
K02606.01,FALSE POSITIVE,6.09740316,45.49
K02607.01,CANDIDATE,0.754457729,2.07
K02608.01,CONFIRMED,2.7612237,1.84
K02609.01,FALSE POSITIVE,5.59727625,1.26
K02384.01,CANDIDATE,62.6825769,39.8
K02385.01,FALSE POSITIVE,50.5715805,2.74
K02386.01,CANDIDATE,16.2707207,28.42
K02387.01,CONFIRMED,2.032319072,1.87
K00028.01,FALSE POSITIVE,4.100870416,82.46
K02458.01,CONFIRMED,4.35407371,1.63
K02460.01,CONFIRMED,11.32269749,1.51
K02461.01,CONFIRMED,13.71218522,2.47
K02462.01,CONFIRMED,12.14684625,1.75
K02463.01,CONFIRMED,7.46718958,1.04
K02534.02,CANDIDATE,5.42204257,1.39
K02535.01,CONFIRMED,48.8882668,2.96
K02536.01,CONFIRMED,51.1319346,2.43
K02537.01,FALSE POSITIVE,133.516435,2.01
K02538.01,CONFIRMED,39.8312536,1.46
K00249.01,CONFIRMED,9.549277089,1.57
K02610.01,CANDIDATE,24.1073172,2.74
K00252.01,CONFIRMED,17.60461401,2.64
K02611.01,FALSE POSITIVE,1.228721184,1.62
K02613.01,CANDIDATE,51.5738653,2.41
K02615.01,CONFIRMED,4.69505576,1.49
K02616.01,FALSE POSITIVE,0.569115976,1.8
K00242.01,FALSE POSITIVE,7.258450123,5.53
K02388.01,FALSE POSITIVE,6.0959841,0.99
K02389.01,CONFIRMED,22.9221181,1.33
K02390.01,CONFIRMED,16.10474503,3.21
K02392.01,CONFIRMED,7.42697378,1.4
K02464.01,FALSE POSITIVE,0.874629873,0.72
K02465.01,FALSE POSITIVE,5.46091846,1.25
K02466.01,CONFIRMED,3.17323012,0.88
K02466.02,CONFIRMED,13.2970695,0.91
K00246.01,CONFIRMED,5.398752862,2.21
K02539.01,FALSE POSITIVE,5.26648126,1.07
K02540.01,FALSE POSITIVE,2.67596808,1.57
K02541.01,CONFIRMED,7.41683033,3.36
K02542.01,CONFIRMED,0.727331746,0.67
K02543.01,CONFIRMED,1.302017467,1.37
K02617.01,CONFIRMED,8.63050092,1.43
K02618.01,FALSE POSITIVE,12.49117388,1.36
K02619.01,CONFIRMED,3.27645723,1.71
K02620.01,CONFIRMED,16.0573291,2.27
K02621.01,FALSE POSITIVE,8.44326557,1.97
K02393.01,CONFIRMED,4.60300256,1.32
K02395.01,FALSE POSITIVE,16.9329284,2.46
K02397.01,CONFIRMED,12.00089667,1.47
K02398.01,FALSE POSITIVE,1.169010526,91.91
K02399.01,CONFIRMED,1.916940872,0.89
K02467.01,CONFIRMED,5.05661302,1.15
K02468.01,CONFIRMED,24.3344939,1.74
K02469.01,CONFIRMED,131.187921,2.34
K02470.01,FALSE POSITIVE,2.17489806,1.08
K02471.01,CONFIRMED,25.8859397,1.66
K02544.01,CONFIRMED,28.6253502,2.38
K02545.01,CONFIRMED,6.98141327,1.42
K02546.01,FALSE POSITIVE,1.319677953,1.13
K02547.01,CONFIRMED,8.94337724,1.48
K02548.01,CANDIDATE,0.827151296,19.1
K00250.01,CONFIRMED,12.282998287,2.83
K02622.01,FALSE POSITIVE,0.328686504,1.11
K00253.01,CONFIRMED,6.383159135,2.73
K02623.01,CONFIRMED,5.57654782,0.92
K02624.01,CONFIRMED,115.6863392,3.52
K02625.01,CONFIRMED,3.81371423,1.37
K02626.01,CONFIRMED,38.0970717,1.58
K02400.01,CANDIDATE,11.6191707,2.21
K00243.01,FALSE POSITIVE,2.637574744,9.16
K02401.01,CANDIDATE,38.2292037,1.51
K02402.01,CONFIRMED,16.3012727,1.54
K02403.01,CONFIRMED,13.32354078,1.32
K02472.01,CONFIRMED,2.607545159,2.07
K02473.01,CONFIRMED,3.24417541,1.84
K02474.01,CANDIDATE,176.845697,42.05
K02475.01,FALSE POSITIVE,6.85567248,1.27
K02476.01,FALSE POSITIVE,2.28607282,1.01
K00246.02,CONFIRMED,9.60505976,0.91
K02549.01,FALSE POSITIVE,3.54789928,0.99
K02550.01,CANDIDATE,18.0243482,1.98
K02551.01,CANDIDATE,16.4793229,1.53
K02552.01,CONFIRMED,3.65690909,1.32
K02553.01,CONFIRMED,88.0712769,2.4
K02627.01,CONFIRMED,8.38395796,3.24
K02628.01,CONFIRMED,1.68189051,1.27
K02629.01,FALSE POSITIVE,8.59000355,1.82
K02631.01,CONFIRMED,44.9977604,1.59
K02632.01,CONFIRMED,7.12815163,1.36
K02404.01,CANDIDATE,2.10081629,1.65
K02405.01,FALSE POSITIVE,0.872952088,25.5
K02406.01,CONFIRMED,7.01074295,3.76
K02407.01,CONFIRMED,17.2922631,2.13
K02408.01,CONFIRMED,94.289223,2.11
K02477.01,CONFIRMED,14.02634692,2.66
K02478.01,FALSE POSITIVE,12.425866431,2.12
K02479.01,CONFIRMED,25.5433704,2.11
K02481.01,FALSE POSITIVE,33.8542586,15.96
K02482.01,CONFIRMED,45.0909201,2.44
K02483.01,CONFIRMED,15.0539886,1.44
K02840.01,CANDIDATE,3.67936863,0.92
K02840.02,CANDIDATE,7.4464635,0.77
K02841.01,CONFIRMED,159.388788,2.73
K02842.01,CONFIRMED,1.565412613,1.73
K02842.02,CONFIRMED,5.14892346,1.72
K02917.01,FALSE POSITIVE,0.730943372,1.37
K02918.01,FALSE POSITIVE,0.515552803,13.96
K02919.01,CONFIRMED,2.522590567,25.82
K02920.01,CONFIRMED,6.73968289,1.48
K00276.01,CONFIRMED,41.74598855,2.4
K02702.01,FALSE POSITIVE,75.378004,3.82
K02703.01,CONFIRMED,213.258526,2.72
K00260.02,CONFIRMED,100.2830675,2.51
K02704.01,CONFIRMED,4.871223664,1.56
K02704.02,CONFIRMED,2.984157711,0.92
K02705.01,CONFIRMED,2.8867624,1.24
K02763.01,FALSE POSITIVE,0.498434645,1.08
K02764.01,CANDIDATE,2.252976718,1.19
K02765.01,FALSE POSITIVE,2.75505467,1.74
K02766.01,FALSE POSITIVE,1.572181216,77.12
K02767.01,FALSE POSITIVE,1.28805834,1.08
K02844.01,FALSE POSITIVE,2.72288246,1.06
K02845.01,CONFIRMED,1.574090323,0.93
K02846.01,FALSE POSITIVE,0.947738312,0.88
K02848.01,CONFIRMED,13.7872627,1.55
K00271.03,CONFIRMED,14.4359459,1.46
K02849.01,CONFIRMED,5.95958637,1.02
K02921.01,CANDIDATE,16.6146221,1.49
K02922.01,FALSE POSITIVE,0.497581917,0.76
K02923.01,CANDIDATE,5.83892993,1.19
K02924.01,CONFIRMED,2.279523364,0.87
K02926.01,CONFIRMED,12.2854718,2.21
K02926.02,CONFIRMED,5.53609368,2.2
K02706.01,CANDIDATE,3.09756897,1.75
K02707.01,CONFIRMED,58.0337426,3.21
K02707.02,CONFIRMED,14.4252635,1.68
K02707.03,CONFIRMED,26.6757818,2.69
K02708.01,CONFIRMED,0.868386354,1.52
K02768.01,CONFIRMED,11.8288843,1.18
K02768.02,CONFIRMED,14.7512034,1.63
K02769.01,FALSE POSITIVE,1.480323978,1.46
K02770.01,CANDIDATE,205.385912,2.11
K00041.02,CONFIRMED,6.88707073,1.3
K00267.01,FALSE POSITIVE,165.75597,15049.8
K02850.01,FALSE POSITIVE,1.11431205,1.07
K02851.01,CONFIRMED,3.42064689,2.27
K02851.02,CANDIDATE,1.23935745,1.5
K02852.01,CONFIRMED,0.675650404,1.36
K02853.01,CANDIDATE,1.407020118,1.12
K02927.01,CANDIDATE,24.4359956,2.31
K02928.01,FALSE POSITIVE,17.7337356,1.24
K02929.01,FALSE POSITIVE,10.06478627,1.49
K02930.01,FALSE POSITIVE,1.12976597,0.83
K00277.01,CONFIRMED,16.23191704,3.54
K02709.01,FALSE POSITIVE,15.4126766,2.82
K02710.01,FALSE POSITIVE,1.110599919,1.07
K00260.03,CONFIRMED,21.86965714,1.51
K02711.01,CONFIRMED,9.02436414,1.62
K02711.02,CONFIRMED,17.3408735,1.43
K02771.01,FALSE POSITIVE,0.814280672,1.91
K02773.01,FALSE POSITIVE,0.878855771,1.57
K02774.01,FALSE POSITIVE,2.49432176,8.91
K02775.01,CANDIDATE,17.57704569,27.21
K02776.01,FALSE POSITIVE,1.00652785,1.03
K02777.01,FALSE POSITIVE,1.99566293,1.11
K02854.01,FALSE POSITIVE,0.755111225,1.38
K02855.01,CANDIDATE,1.400755743,1.3
K02856.01,CONFIRMED,25.8730914,2.88
K02857.01,CONFIRMED,20.2642023,2.12
K00272.01,CANDIDATE,1.28132831,4.52
K02857.02,CONFIRMED,7.44136102,1.33
K02931.01,CONFIRMED,99.2532336,2.17
K02932.01,FALSE POSITIVE,3.84933401,2.12
K02933.01,CANDIDATE,119.0833042,22.19
K02935.01,CANDIDATE,27.8813154,1.54
K02936.01,CONFIRMED,6.4802138,1.26
K02712.01,CANDIDATE,7.50790041,1.77
K02713.01,FALSE POSITIVE,21.3910125,1.72
K02714.01,CONFIRMED,14.3832267,1.84
K02714.02,CONFIRMED,47.3186631,2.1
K02715.01,CONFIRMED,11.12827427,4.04
K02778.01,CONFIRMED,2.21571296,1.7
K02779.01,CONFIRMED,34.4585495,1.88
K02780.01,CONFIRMED,3.35184041,1.88
K02781.01,FALSE POSITIVE,1.615758517,1.31
K00268.01,CANDIDATE,110.3783828,3.02
K02859.01,CONFIRMED,3.4462125,0.7
K02859.02,CONFIRMED,2.005414293,0.65
K02859.03,CANDIDATE,4.28886792,0.57
K02861.01,FALSE POSITIVE,1.868564038,1.4
K02862.01,CANDIDATE,24.5752524,1.64
K02946.01,CONFIRMED,15.1408916,1.93
K02948.01,CONFIRMED,11.39169531,1.02
K02949.01,CANDIDATE,10.1747037,1.04
K02951.01,CONFIRMED,2.44358543,0.67
K02952.01,FALSE POSITIVE,1.7592691,1.21
K02715.02,CONFIRMED,2.226496196,2.1
K02715.03,CONFIRMED,5.72084599,1.78
K02716.01,CONFIRMED,0.962864171,1.52
K00261.01,CONFIRMED,16.23847733,2.76
K02716.02,CONFIRMED,6.46004728,1.8
K02785.01,CONFIRMED,4.76831033,1.78
K02786.01,CONFIRMED,44.616751,2.31
K02787.01,FALSE POSITIVE,1.714410345,1.84
K02789.01,CONFIRMED,3.40165617,1.34
K02790.01,CONFIRMED,14.00948631,0.98
K02863.01,FALSE POSITIVE,1.703359172,0.69
K02864.01,FALSE POSITIVE,3.77881664,3.99
K02865.01,CONFIRMED,1.311558909,1.15
K02866.01,CONFIRMED,1.291233083,0.89
K00273.01,CONFIRMED,10.573751447,2.07
K02961.01,CONFIRMED,3.7847507,0.7
K02962.01,CANDIDATE,2.17291055,0.93
K02963.01,CONFIRMED,18.2206024,1.78
K02963.02,CANDIDATE,7.35101287,1.42
K02964.01,CONFIRMED,47.4497134,1.61
K02717.01,CONFIRMED,0.929906166,1.48
K02718.01,FALSE POSITIVE,0.784513087,131.4
K02719.01,CONFIRMED,4.11585514,1.93
K02720.01,CANDIDATE,6.57159435,1.26
K02721.01,CONFIRMED,33.878639,3.52
K02791.01,CONFIRMED,27.5722144,1.94
K02792.01,CONFIRMED,2.12821621,0.7
K02794.01,FALSE POSITIVE,0.703399912,2.15
K02795.01,FALSE POSITIVE,2.5355023,2.7
K02797.01,CANDIDATE,0.868122253,1.65
K02867.01,FALSE POSITIVE,1.332560553,0.4
K02867.02,FALSE POSITIVE,18.936061,0.34
K02868.01,CONFIRMED,10.65275054,2.2
K02869.01,CONFIRMED,3.30040818,1.43
K02870.01,FALSE POSITIVE,5.62950902,2.11
K02942.01,CANDIDATE,13.84301228,1.98
K02942.02,CONFIRMED,24.2758992,2.25
K02943.01,CONFIRMED,54.4099612,1.56
K02944.01,FALSE POSITIVE,9.12209336,28.17
K02945.01,CONFIRMED,19.94752741,2.52
K00277.02,CONFIRMED,13.84984567,1.45
K02722.01,CONFIRMED,6.12479773,1.51
K02722.02,CONFIRMED,11.24284815,1.44
K02722.03,CONFIRMED,4.02877097,1.21
K02722.04,CONFIRMED,8.92114318,1.27
K00262.01,CONFIRMED,7.81285862,1.68
K00269.01,CONFIRMED,18.01164974,1.83
K02798.01,CONFIRMED,0.916142298,0.6
K02799.01,FALSE POSITIVE,0.597933473,1.24
K02800.01,FALSE POSITIVE,2.69636494,1.24
K02801.01,CONFIRMED,6.99205021,1.06
K02871.01,CONFIRMED,12.0999065,1.39
K02871.02,CONFIRMED,5.36375016,1.15
K02872.01,FALSE POSITIVE,3.17319407,0.91
K02873.01,FALSE POSITIVE,5.24368302,0.91
K02876.01,CANDIDATE,5.1952021,1.37
K02955.01,FALSE POSITIVE,0.591280187,1.3
K02956.01,CONFIRMED,3.93766786,1.36
K02958.01,CANDIDATE,31.6084371,1.89
K02959.01,CANDIDATE,16.1558656,2.04
K02960.01,FALSE POSITIVE,1.465943491,1.6
K00279.01,CONFIRMED,28.45489091,6.08
K02723.01,CONFIRMED,1.952711161,2.58
K02724.01,FALSE POSITIVE,0.620739667,29.28
K02725.01,FALSE POSITIVE,0.587470828,51.02
K02726.01,FALSE POSITIVE,0.934924739,2.29
K02727.01,FALSE POSITIVE,25.7054557,1.75
K02802.01,CONFIRMED,3.84822189,1.72
K02803.01,CONFIRMED,2.37752442,0.53
K02804.01,FALSE POSITIVE,2.62838097,1.01
K02805.01,CONFIRMED,1.877878538,0.78
K02807.01,CANDIDATE,3.375716723,2.34
K00041.03,CONFIRMED,35.3331932,1.55
K00274.01,CONFIRMED,15.0896415,1.42
K02877.01,CONFIRMED,5.30873978,1.08
K02878.01,CONFIRMED,3.89524296,1.13
K02880.01,CONFIRMED,0.740926358,1.22
K02882.01,CANDIDATE,75.8580035,2.72
K02965.01,FALSE POSITIVE,1.352564873,1.45
K02966.01,FALSE POSITIVE,7.72768833,1.89
K02967.01,CONFIRMED,37.3033197,2.31
K02968.01,CANDIDATE,10.16435076,1.99
K02969.01,FALSE POSITIVE,31.9729501,2.41
K02729.01,CONFIRMED,14.8877665,1.96
K02730.01,CONFIRMED,4.52158614,1.31
K02731.01,FALSE POSITIVE,2.007750531,1.64
K02732.01,CONFIRMED,7.03146295,1.38
K02732.03,CONFIRMED,54.2811949,2.07
K02808.01,FALSE POSITIVE,0.596087893,1.92
K00270.01,CONFIRMED,12.58229808,1.53
K02809.01,FALSE POSITIVE,7.12684695,1.38
K02810.01,FALSE POSITIVE,0.661749944,23.92
K02810.02,FALSE POSITIVE,354.95118,2.53
K02811.01,FALSE POSITIVE,1.35477049,0.8
K02882.02,FALSE POSITIVE,0.493393859,1.4
K02883.01,CONFIRMED,11.95401876,2.1
K02884.01,FALSE POSITIVE,2.48883033,0.64
K02885.01,FALSE POSITIVE,20.2340219,0.99
K02886.01,CONFIRMED,0.88184263,1.24
K02675.01,CONFIRMED,5.448321078,2.17
K02675.02,CONFIRMED,1.116127169,1.0
K02676.01,FALSE POSITIVE,195.613824,10.65
K02677.01,CANDIDATE,237.787237,9.91
K02678.01,CONFIRMED,3.833087643,2.25
K00262.02,CONFIRMED,9.37663713,1.89
K02733.01,CONFIRMED,5.62006198,1.45
K02734.01,CONFIRMED,3.8259005,3.45
K02735.01,CONFIRMED,0.558841234,1.33
K02736.01,CONFIRMED,9.33648141,2.39
K02812.01,CONFIRMED,76.6139446,2.61
K02813.01,CANDIDATE,0.698461304,14.81
K02815.01,FALSE POSITIVE,1.545388842,0.56
K02816.01,CONFIRMED,1.289590179,1.38
K02817.01,CONFIRMED,0.634003002,1.35
K02887.01,FALSE POSITIVE,1.56859048,23.41
K00274.02,CONFIRMED,22.8030252,1.29
K02888.01,FALSE POSITIVE,0.623441939,13.89
K02889.01,FALSE POSITIVE,5.24364571,25.01
K02890.01,CONFIRMED,8.98826122,1.39
K02679.01,CANDIDATE,110.7556272,29.64
K00258.01,FALSE POSITIVE,4.15743922,96.99
K02680.01,CANDIDATE,14.4079035,23.4
K02681.01,CONFIRMED,135.4978256,6.01
K02681.02,CONFIRMED,22.2508509,2.07
K02682.01,FALSE POSITIVE,8.53161917,54.6
K02737.01,FALSE POSITIVE,0.526615152,1.46
K02738.01,FALSE POSITIVE,0.690405794,1.04
K02739.01,CONFIRMED,10.10773789,1.98
K02739.02,CANDIDATE,7.0956395,1.2
K02740.01,FALSE POSITIVE,1.844857057,0.97
K02819.01,FALSE POSITIVE,18.0116764,2.02
K00270.02,CONFIRMED,33.67280658,1.86
K02820.01,CONFIRMED,3.00912491,1.22
K02821.01,CANDIDATE,79.2450351,3.33
K02822.01,CONFIRMED,4.44589508,1.94
K02891.01,FALSE POSITIVE,2.023126394,0.92
K02892.01,FALSE POSITIVE,10.63609504,1.36
K02894.01,CONFIRMED,10.3108232,1.27
K02895.01,FALSE POSITIVE,1.069842837,1.77
K02896.01,FALSE POSITIVE,1.077467951,31.06
K02683.01,CANDIDATE,126.4451275,4.49
K02684.01,FALSE POSITIVE,2.8736467,6.47
K02685.01,FALSE POSITIVE,2.846517614,1.88
K02686.01,CONFIRMED,211.032819,3.43
K02687.01,CONFIRMED,1.716828304,0.74
K02741.01,FALSE POSITIVE,0.755103143,1.49
K00263.01,FALSE POSITIVE,20.71927223,2.51
K02743.01,CONFIRMED,11.87457664,1.32
K02744.01,CONFIRMED,109.6469948,4.85
K02745.01,CONFIRMED,15.64588656,2.18
K02823.01,FALSE POSITIVE,0.93375241,3.18
K02824.01,FALSE POSITIVE,1.70336496,1.67
K02825.01,FALSE POSITIVE,0.764174368,1.18
K02826.01,FALSE POSITIVE,1.85373924,0.23
K02827.01,CONFIRMED,7.06321927,1.21
K02897.01,FALSE POSITIVE,0.584310213,23.09
K02898.01,CONFIRMED,25.384175,2.44
K00275.01,CONFIRMED,15.79196594,2.4
K02899.01,CANDIDATE,5.77207177,1.54
K02900.01,CANDIDATE,46.151253,2.08
K02687.02,CONFIRMED,8.16733851,1.03
K00041.01,CONFIRMED,12.81590421,2.26
K00259.01,FALSE POSITIVE,79.99623328,40.73
K02688.01,CONFIRMED,5.424749327,5.15
K02689.01,CANDIDATE,165.3447044,6.98
K02690.01,CONFIRMED,3.606940379,2.04
K02746.01,FALSE POSITIVE,69.2002312,45.24
K02747.01,CONFIRMED,6.26404774,1.55
K02748.01,CONFIRMED,23.1985852,2.61
K02748.02,CONFIRMED,5.77721259,2.17
K02749.01,FALSE POSITIVE,0.905037231,1.1
K02828.01,CONFIRMED,59.4969009,2.92
K02829.01,CONFIRMED,10.61345333,1.77
K00271.01,CONFIRMED,48.6303805,2.48
K02830.01,CONFIRMED,40.5289885,5.92
K02831.01,FALSE POSITIVE,0.571940563,1.88
K02901.01,FALSE POSITIVE,0.633514386,0.81
K02903.01,FALSE POSITIVE,17.4166143,1.84
K02904.01,CONFIRMED,16.3583482,2.23
K02905.01,FALSE POSITIVE,36.0054414,3.33
K02906.01,CONFIRMED,13.9093544,1.33
K02691.01,CANDIDATE,97.4463194,3.05
K02692.01,FALSE POSITIVE,1.257689465,2.45
K02693.01,CONFIRMED,4.081411554,1.0
K02693.02,CONFIRMED,11.41941928,0.99
K02693.03,CONFIRMED,6.83440674,1.01
K02750.01,CANDIDATE,174.636181,11.12
K02751.01,CONFIRMED,24.4004378,2.47
K00264.01,FALSE POSITIVE,4.029810359,1.77
K02752.01,FALSE POSITIVE,1.287622419,0.87
K02753.01,CONFIRMED,0.935115863,1.05
K02832.01,CONFIRMED,3.57551429,0.89
K02833.01,CANDIDATE,1.791877025,1.48
K02834.01,CONFIRMED,136.205112,2.35
K02835.01,CONFIRMED,6.30922043,1.37
K02836.01,CONFIRMED,2.94194296,1.22
K02906.02,CANDIDATE,145.881936,1.8
K02907.01,FALSE POSITIVE,1.146934644,1.39
K02908.01,FALSE POSITIVE,1.245353252,1.48
K00275.02,CONFIRMED,82.2001239,2.57
K02910.01,CONFIRMED,15.3626052,1.8
K02694.01,CONFIRMED,0.843379985,1.7
K02694.02,CONFIRMED,6.56606941,1.83
K00260.01,CONFIRMED,10.49566303,1.34
K02695.01,CANDIDATE,2.50343279,20.23
K02696.01,CANDIDATE,96.4562198,9.1
K02696.02,CANDIDATE,44.5643831,5.8
K02754.01,CONFIRMED,1.34155642,0.74
K02755.01,CONFIRMED,8.48299282,0.8
K02756.01,CONFIRMED,0.665025941,1.11
K02757.01,CONFIRMED,234.635652,2.56
K02758.01,CANDIDATE,253.374581,19.25
K02837.01,CONFIRMED,13.32191461,2.88
K02838.01,CONFIRMED,7.69994466,0.92
K02838.02,CONFIRMED,4.77466043,0.81
K00271.02,CONFIRMED,29.39337161,2.5
K02839.01,CONFIRMED,2.164570593,1.27
K02911.01,FALSE POSITIVE,12.4258343,2.75
K02912.01,FALSE POSITIVE,0.873227249,1.68
K02913.01,CONFIRMED,2.88878583,0.84
K02914.01,CANDIDATE,21.1181653,2.89
K02915.01,CANDIDATE,5.06092282,0.98
K02697.01,FALSE POSITIVE,7.37453336,87.08
K02698.01,CONFIRMED,87.9724227,3.39
K02699.01,CONFIRMED,0.568874717,1.49
K02700.01,CANDIDATE,0.910020582,1.12
K02701.01,FALSE POSITIVE,22.023514,4.79
K02759.01,CANDIDATE,1.07808492,1.01
K02760.01,CONFIRMED,56.5732318,2.69
K02761.01,FALSE POSITIVE,1.846861455,2.23
K00265.01,CONFIRMED,3.568099612,1.36
K02762.01,CONFIRMED,132.9955503,2.51
K00301.01,CONFIRMED,6.002548291,2.33
K00301.02,CONFIRMED,11.44865823,1.32
K00302.01,CONFIRMED,24.85466504,7.61
K00303.01,CONFIRMED,60.92818866,2.78
K00304.01,CONFIRMED,8.512037736,2.14
K00359.01,FALSE POSITIVE,5.93720557,1.84
K00360.01,FALSE POSITIVE,5.93719982,1.47
K00061.01,FALSE POSITIVE,1.63345402,24.87
K00361.01,CONFIRMED,3.247548814,1.41
K00362.01,FALSE POSITIVE,14.022451457,14.93
K00363.01,FALSE POSITIVE,2.442945167,38.29
K03005.01,FALSE POSITIVE,1.312459403,1.65
K03007.01,CANDIDATE,11.1916199,1.47
K03008.01,CONFIRMED,2.99792926,1.12
K03010.01,CONFIRMED,60.8660974,1.39
K03011.01,FALSE POSITIVE,2.11547854,1.66
K03086.01,CANDIDATE,174.731515,3.0
K03087.01,FALSE POSITIVE,5.54867998,0.68
K03087.02,FALSE POSITIVE,1.22174063,0.46
K03088.01,CONFIRMED,3.48412874,1.16
K00285.01,CONFIRMED,13.74883059,3.63
K03089.01,CANDIDATE,0.858546796,0.88
K00304.02,CANDIDATE,5.518195,0.46
K00305.01,CONFIRMED,4.603575293,1.51
K00306.01,CONFIRMED,24.30784323,2.14
K00307.01,CONFIRMED,19.67409703,1.78
K00046.01,CONFIRMED,3.487688776,5.64
K00365.01,CONFIRMED,81.737872,2.16
K00366.01,CANDIDATE,75.1122132,23.23
K00367.01,CONFIRMED,31.578651216,4.52
K00368.01,FALSE POSITIVE,110.32167272,18.6
K00369.01,CONFIRMED,5.88527364,1.59
K03012.01,FALSE POSITIVE,1.086486129,1.69
K03013.01,CANDIDATE,3.76562031,19.39
K03014.01,CONFIRMED,86.1160885,3.11
K03015.01,CONFIRMED,3.61460332,0.9
K00282.02,CONFIRMED,8.45744892,1.02
K03017.01,CANDIDATE,2.46288834,0.67
K03090.01,CONFIRMED,3.82223397,1.05
K03091.01,CONFIRMED,17.067644,1.62
K03092.01,FALSE POSITIVE,5.78542702,1.91
K03093.01,CONFIRMED,29.6099055,1.74
K03095.01,CONFIRMED,3.42390809,1.25
K00307.02,CONFIRMED,5.21104597,1.18
K00308.01,CONFIRMED,35.5969684,3.72
K00309.01,FALSE POSITIVE,1.633107509,0.53
K00311.01,FALSE POSITIVE,66.1544958,3.33
K00312.01,CONFIRMED,11.57890926,2.06
K00369.02,CONFIRMED,10.10463142,1.59
K00370.01,CONFIRMED,42.88247951,3.61
K00063.01,CONFIRMED,9.43414171,5.73
K00370.02,CONFIRMED,22.95062278,2.17
K00371.01,FALSE POSITIVE,498.391282,17.14
K00372.01,CONFIRMED,125.6291479,10.02
K03018.01,FALSE POSITIVE,45.1178526,2.78
K03019.01,CONFIRMED,4.17939037,1.52
K03020.01,CANDIDATE,10.9192653,1.9
K03021.01,FALSE POSITIVE,0.803835923,0.78
K03022.01,CONFIRMED,2.76263737,1.25
K03097.01,CONFIRMED,11.9216035,0.87
K03097.02,CONFIRMED,6.80257947,0.73
K03097.03,CONFIRMED,8.70312154,0.72
K03098.01,FALSE POSITIVE,1.332557603,19.88
K00043.01,FALSE POSITIVE,11.32029599,8.02
K00285.02,CONFIRMED,26.723169,2.31
K00312.02,CONFIRMED,16.39926461,1.94
K00313.01,CONFIRMED,18.73577127,2.1
K00313.02,CONFIRMED,8.43639829,1.5
K00314.01,CONFIRMED,13.78109471,1.42
K00314.02,CONFIRMED,23.08902241,1.24
K00046.02,CONFIRMED,6.02977241,1.18
K00373.01,CONFIRMED,135.1879934,2.32
K00374.01,CONFIRMED,172.7046083,2.85
K00375.01,CONFIRMED,988.8811177,10.81
K00376.01,FALSE POSITIVE,44.14599042,121.48
K00376.02,FALSE POSITIVE,1.411627439,2.99
K00377.01,CONFIRMED,19.270825843,7.74
K03022.02,CONFIRMED,5.05368985,1.21
K03023.01,FALSE POSITIVE,4.39049637,2.07
K03025.01,CONFIRMED,13.1829329,1.84
K03026.01,CONFIRMED,3.51575492,1.35
K00282.03,CONFIRMED,87.5177787,1.85
K03099.01,FALSE POSITIVE,14.0498182,1.45
K03101.01,CONFIRMED,14.2563272,1.73
K03105.01,CANDIDATE,4.21223579,1.04
K03106.01,CONFIRMED,0.968980781,1.08
K03107.01,FALSE POSITIVE,8.589562,15.95
K00314.03,CONFIRMED,10.31282204,0.59
